,From,To,edge
2446,John Cornyn,Michael B. Enzi,1
2447,John Cornyn,John Barrasso,1
2450,John Cornyn,David Vitter,1
2453,John Cornyn,Kay Bailey Hutchison,1
2454,John Cornyn,Mike Johanns,1
2456,John Cornyn,Lindsey O. Graham,1
2460,John Cornyn,Jon Llewellyn Kyl,1
2461,John Cornyn,Rand Paul,1
2465,John Cornyn,John R. Thune,1
2467,John Cornyn,Rob Portman,1
2469,John Cornyn,Michael D. Crapo,1
2473,John Cornyn,Jerry Moran,1
2474,John Cornyn,Mitch Mcconnell,1
2475,John Cornyn,Lamar Alexander,1
2476,John Cornyn,Roger F. Wicker,1
2478,John Cornyn,Orrin Grant Hatch,1
2479,John Cornyn,Roy Blunt,1
2484,John Cornyn,Richard Burr,1
2486,John Cornyn,John Hoeven,1
2493,John Cornyn,James W. Demint,1
2496,John Cornyn,Charles Ernest Grassley,1
2499,John Cornyn,Jeff Sessions,1
2500,John Cornyn,Daniel Ray Coats,1
2501,John Cornyn,Richard Craig Shelby,1
2502,John Cornyn,Bob Corker,1
2505,John Cornyn,Kelly Ayotte,1
2508,John Cornyn,Mark Steven Kirk,1
2509,John Cornyn,Johnny Isakson,1
2510,John Cornyn,Pat Roberts,1
2511,John Cornyn,Pat Toomey,1
2514,John Cornyn,Saxby Chambliss,1
2517,John Cornyn,Richard Green Lugar,1
2519,John Cornyn,Mike Lee,1
2520,John Cornyn,Ron Johnson,1
2521,John Cornyn,Dean Heller,1
2523,John Cornyn,Thad Cochran,1
2524,John Cornyn,James E. Risch,1
2527,Mark Udall,Jeanne Shaheen,1
2528,Mark Udall,Ron Wyden,1
2540,Mark Udall,Jesse Francis Bingaman,1
2546,Mark Udall,Richard J. Durbin,1
2563,Mark Udall,Deborah Ann Stabenow,1
2578,Mark Udall,Barbara Boxer,1
2583,Mark Udall,Christopher A. Coons,1
2584,Mark Udall,Tom Udall,1
2596,Mark Udall,Michael F. Bennet,1
2604,Mark Udall,Mark R. Warner,1
2607,Mark Udall,Barbara Ann Mikulski,1
2613,Mark Udall,Jeff Merkley,1
2614,Mark Udall,Clarence William Nelson,1
2619,Mark Udall,Claire Mccaskill,1
2633,David Vitter,John Boozman,1
2634,David Vitter,Marco Rubio,1
2635,David Vitter,Jim Inhofe,1
2644,David Vitter,John Sidney Mccain,1
2646,David Vitter,Tom Coburn,1
2648,David Vitter,Michael B. Enzi,1
2649,David Vitter,John Barrasso,1
2650,David Vitter,John Cornyn,1
2655,David Vitter,Kay Bailey Hutchison,1
2656,David Vitter,Mike Johanns,1
2658,David Vitter,Lindsey O. Graham,1
2662,David Vitter,Jon Llewellyn Kyl,1
2663,David Vitter,Rand Paul,1
2667,David Vitter,John R. Thune,1
2669,David Vitter,Rob Portman,1
2671,David Vitter,Michael D. Crapo,1
2675,David Vitter,Jerry Moran,1
2676,David Vitter,Mitch Mcconnell,1
2677,David Vitter,Lamar Alexander,1
2678,David Vitter,Roger F. Wicker,1
2680,David Vitter,Orrin Grant Hatch,1
2681,David Vitter,Roy Blunt,1
2686,David Vitter,Richard Burr,1
2688,David Vitter,John Hoeven,1
2695,David Vitter,James W. Demint,1
2698,David Vitter,Charles Ernest Grassley,1
2701,David Vitter,Jeff Sessions,1
2702,David Vitter,Daniel Ray Coats,1
2703,David Vitter,Richard Craig Shelby,1
2704,David Vitter,Bob Corker,1
2707,David Vitter,Kelly Ayotte,1
2711,David Vitter,Johnny Isakson,1
2712,David Vitter,Pat Roberts,1
2713,David Vitter,Pat Toomey,1
2716,David Vitter,Saxby Chambliss,1
2721,David Vitter,Mike Lee,1
2722,David Vitter,Ron Johnson,1
2723,David Vitter,Dean Heller,1
2725,David Vitter,Thad Cochran,1
2726,David Vitter,James E. Risch,1
2729,Olympia J. Snowe,Jeanne Shaheen,1
2765,Olympia J. Snowe,Deborah Ann Stabenow,1
2783,Olympia J. Snowe,Susan Margaret Collins,1
2808,Olympia J. Snowe,Kelly Ayotte,1
2819,Olympia J. Snowe,Scott P. Brown,1
2830,Benjamin L. Cardin,Jeanne Shaheen,1
2831,Benjamin L. Cardin,Ron Wyden,1
2834,Benjamin L. Cardin,Thomas Richard Harkin,1
2841,Benjamin L. Cardin,Dianne Feinstein,1
2842,Benjamin L. Cardin,Frank R. Lautenberg,1
2844,Benjamin L. Cardin,Bernard Sanders,1
2845,Benjamin L. Cardin,John Forbes Kerry,1
2849,Benjamin L. Cardin,Richard J. Durbin,1
2859,Benjamin L. Cardin,Joseph I. Lieberman,1
2862,Benjamin L. Cardin,Mary Landrieu,1
2863,Benjamin L. Cardin,Robert Menendez,1
2866,Benjamin L. Cardin,Deborah Ann Stabenow,1
2867,Benjamin L. Cardin,Kirsten E. Gillibrand,1
2870,Benjamin L. Cardin,Richard Blumenthal,1
2872,Benjamin L. Cardin,John F. Reed,1
2874,Benjamin L. Cardin,Sherrod Brown,1
2881,Benjamin L. Cardin,Barbara Boxer,1
2886,Benjamin L. Cardin,Christopher A. Coons,1
2893,Benjamin L. Cardin,Sheldon Whitehouse,1
2896,Benjamin L. Cardin,Daniel Kohikina Akaka,1
2899,Benjamin L. Cardin,Michael F. Bennet,1
2907,Benjamin L. Cardin,Mark R. Warner,1
2908,Benjamin L. Cardin,Al Franken,1
2910,Benjamin L. Cardin,Barbara Ann Mikulski,1
2911,Benjamin L. Cardin,Carl Milton Levin,1
2916,Benjamin L. Cardin,Jeff Merkley,1
2917,Benjamin L. Cardin,Clarence William Nelson,1
2936,Kay Bailey Hutchison,John Boozman,1
2937,Kay Bailey Hutchison,Marco Rubio,1
2938,Kay Bailey Hutchison,Jim Inhofe,1
2947,Kay Bailey Hutchison,John Sidney Mccain,1
2949,Kay Bailey Hutchison,Tom Coburn,1
2951,Kay Bailey Hutchison,Michael B. Enzi,1
2952,Kay Bailey Hutchison,John Barrasso,1
2953,Kay Bailey Hutchison,John Cornyn,1
2955,Kay Bailey Hutchison,David Vitter,1
2959,Kay Bailey Hutchison,Mike Johanns,1
2961,Kay Bailey Hutchison,Lindsey O. Graham,1
2962,Kay Bailey Hutchison,Lisa Murkowski,1
2965,Kay Bailey Hutchison,Jon Llewellyn Kyl,1
2966,Kay Bailey Hutchison,Rand Paul,1
2970,Kay Bailey Hutchison,John R. Thune,1
2972,Kay Bailey Hutchison,Rob Portman,1
2974,Kay Bailey Hutchison,Michael D. Crapo,1
2978,Kay Bailey Hutchison,Jerry Moran,1
2979,Kay Bailey Hutchison,Mitch Mcconnell,1
2980,Kay Bailey Hutchison,Lamar Alexander,1
2981,Kay Bailey Hutchison,Roger F. Wicker,1
2983,Kay Bailey Hutchison,Orrin Grant Hatch,1
2984,Kay Bailey Hutchison,Roy Blunt,1
2989,Kay Bailey Hutchison,Richard Burr,1
2991,Kay Bailey Hutchison,John Hoeven,1
2998,Kay Bailey Hutchison,James W. Demint,1
3001,Kay Bailey Hutchison,Charles Ernest Grassley,1
3004,Kay Bailey Hutchison,Jeff Sessions,1
3005,Kay Bailey Hutchison,Daniel Ray Coats,1
3006,Kay Bailey Hutchison,Richard Craig Shelby,1
3007,Kay Bailey Hutchison,Bob Corker,1
3010,Kay Bailey Hutchison,Kelly Ayotte,1
3013,Kay Bailey Hutchison,Mark Steven Kirk,1
3014,Kay Bailey Hutchison,Johnny Isakson,1
3015,Kay Bailey Hutchison,Pat Roberts,1
3016,Kay Bailey Hutchison,Pat Toomey,1
3019,Kay Bailey Hutchison,Saxby Chambliss,1
3022,Kay Bailey Hutchison,Richard Green Lugar,1
3024,Kay Bailey Hutchison,Mike Lee,1
3025,Kay Bailey Hutchison,Ron Johnson,1
3026,Kay Bailey Hutchison,Dean Heller,1
3028,Kay Bailey Hutchison,Thad Cochran,1
3029,Kay Bailey Hutchison,James E. Risch,1
3037,Mike Johanns,John Boozman,1
3038,Mike Johanns,Marco Rubio,1
3039,Mike Johanns,Jim Inhofe,1
3048,Mike Johanns,John Sidney Mccain,1
3050,Mike Johanns,Tom Coburn,1
3052,Mike Johanns,Michael B. Enzi,1
3053,Mike Johanns,John Barrasso,1
3054,Mike Johanns,John Cornyn,1
3056,Mike Johanns,David Vitter,1
3059,Mike Johanns,Kay Bailey Hutchison,1
3062,Mike Johanns,Lindsey O. Graham,1
3066,Mike Johanns,Jon Llewellyn Kyl,1
3067,Mike Johanns,Rand Paul,1
3071,Mike Johanns,John R. Thune,1
3073,Mike Johanns,Rob Portman,1
3075,Mike Johanns,Michael D. Crapo,1
3079,Mike Johanns,Jerry Moran,1
3080,Mike Johanns,Mitch Mcconnell,1
3081,Mike Johanns,Lamar Alexander,1
3082,Mike Johanns,Roger F. Wicker,1
3084,Mike Johanns,Orrin Grant Hatch,1
3085,Mike Johanns,Roy Blunt,1
3090,Mike Johanns,Richard Burr,1
3092,Mike Johanns,John Hoeven,1
3099,Mike Johanns,James W. Demint,1
3102,Mike Johanns,Charles Ernest Grassley,1
3104,Mike Johanns,E. Benjamin Nelson,1
3105,Mike Johanns,Jeff Sessions,1
3106,Mike Johanns,Daniel Ray Coats,1
3107,Mike Johanns,Richard Craig Shelby,1
3108,Mike Johanns,Bob Corker,1
3111,Mike Johanns,Kelly Ayotte,1
3114,Mike Johanns,Mark Steven Kirk,1
3115,Mike Johanns,Johnny Isakson,1
3116,Mike Johanns,Pat Roberts,1
3117,Mike Johanns,Pat Toomey,1
3120,Mike Johanns,Saxby Chambliss,1
3123,Mike Johanns,Richard Green Lugar,1
3125,Mike Johanns,Mike Lee,1
3126,Mike Johanns,Ron Johnson,1
3127,Mike Johanns,Dean Heller,1
3129,Mike Johanns,Thad Cochran,1
3130,Mike Johanns,James E. Risch,1
3133,Joseph I. Lieberman,Jeanne Shaheen,1
3141,Joseph I. Lieberman,Thomas R. Carper,1
3159,Joseph I. Lieberman,Benjamin L. Cardin,1
3173,Joseph I. Lieberman,Richard Blumenthal,1
3175,Joseph I. Lieberman,John F. Reed,1
3187,Joseph I. Lieberman,Susan Margaret Collins,1
3189,Joseph I. Lieberman,Christopher A. Coons,1
3196,Joseph I. Lieberman,Sheldon Whitehouse,1
3220,Joseph I. Lieberman,Clarence William Nelson,1
3223,Joseph I. Lieberman,Scott P. Brown,1
3239,Lindsey O. Graham,John Boozman,1
3240,Lindsey O. Graham,Marco Rubio,1
3241,Lindsey O. Graham,Jim Inhofe,1
3250,Lindsey O. Graham,John Sidney Mccain,1
3252,Lindsey O. Graham,Tom Coburn,1
3254,Lindsey O. Graham,Michael B. Enzi,1
3255,Lindsey O. Graham,John Barrasso,1
3256,Lindsey O. Graham,John Cornyn,1
3258,Lindsey O. Graham,David Vitter,1
3261,Lindsey O. Graham,Kay Bailey Hutchison,1
3262,Lindsey O. Graham,Mike Johanns,1
3268,Lindsey O. Graham,Jon Llewellyn Kyl,1
3269,Lindsey O. Graham,Rand Paul,1
3273,Lindsey O. Graham,John R. Thune,1
3275,Lindsey O. Graham,Rob Portman,1
3277,Lindsey O. Graham,Michael D. Crapo,1
3281,Lindsey O. Graham,Jerry Moran,1
3282,Lindsey O. Graham,Mitch Mcconnell,1
3283,Lindsey O. Graham,Lamar Alexander,1
3284,Lindsey O. Graham,Roger F. Wicker,1
3286,Lindsey O. Graham,Orrin Grant Hatch,1
3287,Lindsey O. Graham,Roy Blunt,1
3292,Lindsey O. Graham,Richard Burr,1
3294,Lindsey O. Graham,John Hoeven,1
3301,Lindsey O. Graham,James W. Demint,1
3304,Lindsey O. Graham,Charles Ernest Grassley,1
3307,Lindsey O. Graham,Jeff Sessions,1
3308,Lindsey O. Graham,Daniel Ray Coats,1
3309,Lindsey O. Graham,Richard Craig Shelby,1
3310,Lindsey O. Graham,Bob Corker,1
3313,Lindsey O. Graham,Kelly Ayotte,1
3316,Lindsey O. Graham,Mark Steven Kirk,1
3317,Lindsey O. Graham,Johnny Isakson,1
3318,Lindsey O. Graham,Pat Roberts,1
3319,Lindsey O. Graham,Pat Toomey,1
3322,Lindsey O. Graham,Saxby Chambliss,1
3325,Lindsey O. Graham,Richard Green Lugar,1
3327,Lindsey O. Graham,Mike Lee,1
3328,Lindsey O. Graham,Ron Johnson,1
3329,Lindsey O. Graham,Dean Heller,1
3331,Lindsey O. Graham,Thad Cochran,1
3332,Lindsey O. Graham,James E. Risch,1
3340,Lisa Murkowski,John Boozman,1
3355,Lisa Murkowski,Michael B. Enzi,1
3356,Lisa Murkowski,John Barrasso,1
3362,Lisa Murkowski,Kay Bailey Hutchison,1
3374,Lisa Murkowski,John R. Thune,1
3376,Lisa Murkowski,Rob Portman,1
3378,Lisa Murkowski,Michael D. Crapo,1
3382,Lisa Murkowski,Jerry Moran,1
3395,Lisa Murkowski,John Hoeven,1
3403,Lisa Murkowski,Mark Begich,1
3409,Lisa Murkowski,Daniel Ray Coats,1
3414,Lisa Murkowski,Kelly Ayotte,1
3423,Lisa Murkowski,Saxby Chambliss,1
3430,Lisa Murkowski,Dean Heller,1
3433,Lisa Murkowski,James E. Risch,1
3436,Mary Landrieu,Jeanne Shaheen,1
3462,Mary Landrieu,Benjamin L. Cardin,1
3472,Mary Landrieu,Deborah Ann Stabenow,1
3492,Mary Landrieu,Christopher A. Coons,1
3505,Mary Landrieu,Michael F. Bennet,1
3508,Mary Landrieu,E. Benjamin Nelson,1
3513,Mary Landrieu,Mark R. Warner,1
3537,Robert Menendez,Jeanne Shaheen,1
3549,Robert Menendez,Frank R. Lautenberg,1
3551,Robert Menendez,Bernard Sanders,1
3556,Robert Menendez,Richard J. Durbin,1
3563,Robert Menendez,Benjamin L. Cardin,1
3573,Robert Menendez,Deborah Ann Stabenow,1
3574,Robert Menendez,Kirsten E. Gillibrand,1
3577,Robert Menendez,Richard Blumenthal,1
3579,Robert Menendez,John F. Reed,1
3588,Robert Menendez,Barbara Boxer,1
3600,Robert Menendez,Sheldon Whitehouse,1
3617,Robert Menendez,Barbara Ann Mikulski,1
3623,Robert Menendez,Jeff Merkley,1
3624,Robert Menendez,Clarence William Nelson,1
3643,Jon Llewellyn Kyl,John Boozman,1
3644,Jon Llewellyn Kyl,Marco Rubio,1
3645,Jon Llewellyn Kyl,Jim Inhofe,1
3654,Jon Llewellyn Kyl,John Sidney Mccain,1
3656,Jon Llewellyn Kyl,Tom Coburn,1
3658,Jon Llewellyn Kyl,Michael B. Enzi,1
3659,Jon Llewellyn Kyl,John Barrasso,1
3660,Jon Llewellyn Kyl,John Cornyn,1
3662,Jon Llewellyn Kyl,David Vitter,1
3665,Jon Llewellyn Kyl,Kay Bailey Hutchison,1
3666,Jon Llewellyn Kyl,Mike Johanns,1
3668,Jon Llewellyn Kyl,Lindsey O. Graham,1
3673,Jon Llewellyn Kyl,Rand Paul,1
3677,Jon Llewellyn Kyl,John R. Thune,1
3679,Jon Llewellyn Kyl,Rob Portman,1
3681,Jon Llewellyn Kyl,Michael D. Crapo,1
3685,Jon Llewellyn Kyl,Jerry Moran,1
3686,Jon Llewellyn Kyl,Mitch Mcconnell,1
3687,Jon Llewellyn Kyl,Lamar Alexander,1
3688,Jon Llewellyn Kyl,Roger F. Wicker,1
3690,Jon Llewellyn Kyl,Orrin Grant Hatch,1
3691,Jon Llewellyn Kyl,Roy Blunt,1
3696,Jon Llewellyn Kyl,Richard Burr,1
3698,Jon Llewellyn Kyl,John Hoeven,1
3705,Jon Llewellyn Kyl,James W. Demint,1
3708,Jon Llewellyn Kyl,Charles Ernest Grassley,1
3711,Jon Llewellyn Kyl,Jeff Sessions,1
3712,Jon Llewellyn Kyl,Daniel Ray Coats,1
3713,Jon Llewellyn Kyl,Richard Craig Shelby,1
3714,Jon Llewellyn Kyl,Bob Corker,1
3717,Jon Llewellyn Kyl,Kelly Ayotte,1
3720,Jon Llewellyn Kyl,Mark Steven Kirk,1
3721,Jon Llewellyn Kyl,Johnny Isakson,1
3722,Jon Llewellyn Kyl,Pat Roberts,1
3723,Jon Llewellyn Kyl,Pat Toomey,1
3726,Jon Llewellyn Kyl,Saxby Chambliss,1
3729,Jon Llewellyn Kyl,Richard Green Lugar,1
3731,Jon Llewellyn Kyl,Mike Lee,1
3732,Jon Llewellyn Kyl,Ron Johnson,1
3733,Jon Llewellyn Kyl,Dean Heller,1
3735,Jon Llewellyn Kyl,Thad Cochran,1
3736,Jon Llewellyn Kyl,James E. Risch,1
3744,Rand Paul,John Boozman,1
3745,Rand Paul,Marco Rubio,1
3746,Rand Paul,Jim Inhofe,1
3755,Rand Paul,John Sidney Mccain,1
3757,Rand Paul,Tom Coburn,1
3759,Rand Paul,Michael B. Enzi,1
3760,Rand Paul,John Barrasso,1
3761,Rand Paul,John Cornyn,1
3763,Rand Paul,David Vitter,1
3766,Rand Paul,Kay Bailey Hutchison,1
3767,Rand Paul,Mike Johanns,1
3769,Rand Paul,Lindsey O. Graham,1
3773,Rand Paul,Jon Llewellyn Kyl,1
3778,Rand Paul,John R. Thune,1
3782,Rand Paul,Michael D. Crapo,1
3786,Rand Paul,Jerry Moran,1
3787,Rand Paul,Mitch Mcconnell,1
3789,Rand Paul,Roger F. Wicker,1
3791,Rand Paul,Orrin Grant Hatch,1
3792,Rand Paul,Roy Blunt,1
3797,Rand Paul,Richard Burr,1
3799,Rand Paul,John Hoeven,1
3806,Rand Paul,James W. Demint,1
3809,Rand Paul,Charles Ernest Grassley,1
3812,Rand Paul,Jeff Sessions,1
3813,Rand Paul,Daniel Ray Coats,1
3814,Rand Paul,Richard Craig Shelby,1
3815,Rand Paul,Bob Corker,1
3818,Rand Paul,Kelly Ayotte,1
3822,Rand Paul,Johnny Isakson,1
3823,Rand Paul,Pat Roberts,1
3824,Rand Paul,Pat Toomey,1
3827,Rand Paul,Saxby Chambliss,1
3832,Rand Paul,Mike Lee,1
3833,Rand Paul,Ron Johnson,1
3837,Rand Paul,James E. Risch,1
3840,Deborah Ann Stabenow,Jeanne Shaheen,1
3842,Deborah Ann Stabenow,Charles E. Schumer,1
3852,Deborah Ann Stabenow,Frank R. Lautenberg,1
3854,Deborah Ann Stabenow,Bernard Sanders,1
3863,Deborah Ann Stabenow,Mark Udall,1
3865,Deborah Ann Stabenow,Olympia J. Snowe,1
3866,Deborah Ann Stabenow,Benjamin L. Cardin,1
3872,Deborah Ann Stabenow,Mary Landrieu,1
3873,Deborah Ann Stabenow,Robert Menendez,1
3877,Deborah Ann Stabenow,Kirsten E. Gillibrand,1
3880,Deborah Ann Stabenow,Richard Blumenthal,1
3882,Deborah Ann Stabenow,John F. Reed,1
3884,Deborah Ann Stabenow,Sherrod Brown,1
3885,Deborah Ann Stabenow,Maria Cantwell,1
3891,Deborah Ann Stabenow,Barbara Boxer,1
3896,Deborah Ann Stabenow,Christopher A. Coons,1
3903,Deborah Ann Stabenow,Sheldon Whitehouse,1
3904,Deborah Ann Stabenow,Kay R. Hagan,1
3905,Deborah Ann Stabenow,Amy Klobuchar,1
3906,Deborah Ann Stabenow,Daniel Kohikina Akaka,1
3909,Deborah Ann Stabenow,Michael F. Bennet,1
3911,Deborah Ann Stabenow,Tim Johnson,1
3918,Deborah Ann Stabenow,Al Franken,1
3920,Deborah Ann Stabenow,Barbara Ann Mikulski,1
3921,Deborah Ann Stabenow,Carl Milton Levin,1
3926,Deborah Ann Stabenow,Jeff Merkley,1
3927,Deborah Ann Stabenow,Clarence William Nelson,1
3941,Kirsten E. Gillibrand,Jeanne Shaheen,1
3942,Kirsten E. Gillibrand,Ron Wyden,1
3943,Kirsten E. Gillibrand,Charles E. Schumer,1
3945,Kirsten E. Gillibrand,Thomas Richard Harkin,1
3950,Kirsten E. Gillibrand,Patrick Joseph Leahy,1
3953,Kirsten E. Gillibrand,Frank R. Lautenberg,1
3955,Kirsten E. Gillibrand,Bernard Sanders,1
3960,Kirsten E. Gillibrand,Richard J. Durbin,1
3967,Kirsten E. Gillibrand,Benjamin L. Cardin,1
3974,Kirsten E. Gillibrand,Robert Menendez,1
3977,Kirsten E. Gillibrand,Deborah Ann Stabenow,1
3981,Kirsten E. Gillibrand,Richard Blumenthal,1
3983,Kirsten E. Gillibrand,John F. Reed,1
3985,Kirsten E. Gillibrand,Sherrod Brown,1
3992,Kirsten E. Gillibrand,Barbara Boxer,1
3997,Kirsten E. Gillibrand,Christopher A. Coons,1
4004,Kirsten E. Gillibrand,Sheldon Whitehouse,1
4007,Kirsten E. Gillibrand,Daniel Kohikina Akaka,1
4010,Kirsten E. Gillibrand,Michael F. Bennet,1
4019,Kirsten E. Gillibrand,Al Franken,1
4021,Kirsten E. Gillibrand,Barbara Ann Mikulski,1
4027,Kirsten E. Gillibrand,Jeff Merkley,1
4028,Kirsten E. Gillibrand,Clarence William Nelson,1
4047,Mark Lunsford Pryor,John Boozman,1
4129,Mark Lunsford Pryor,Clarence William Nelson,1
4134,Mark Lunsford Pryor,Claire Mccaskill,1
4138,Mark Lunsford Pryor,Joe Manchin,1
4148,John R. Thune,John Boozman,1
4149,John R. Thune,Marco Rubio,1
4150,John R. Thune,Jim Inhofe,1
4159,John R. Thune,John Sidney Mccain,1
4161,John R. Thune,Tom Coburn,1
4163,John R. Thune,Michael B. Enzi,1
4164,John R. Thune,John Barrasso,1
4165,John R. Thune,John Cornyn,1
4167,John R. Thune,David Vitter,1
4170,John R. Thune,Kay Bailey Hutchison,1
4171,John R. Thune,Mike Johanns,1
4173,John R. Thune,Lindsey O. Graham,1
4174,John R. Thune,Lisa Murkowski,1
4177,John R. Thune,Jon Llewellyn Kyl,1
4178,John R. Thune,Rand Paul,1
4184,John R. Thune,Rob Portman,1
4186,John R. Thune,Michael D. Crapo,1
4190,John R. Thune,Jerry Moran,1
4191,John R. Thune,Mitch Mcconnell,1
4192,John R. Thune,Lamar Alexander,1
4193,John R. Thune,Roger F. Wicker,1
4195,John R. Thune,Orrin Grant Hatch,1
4196,John R. Thune,Roy Blunt,1
4201,John R. Thune,Richard Burr,1
4203,John R. Thune,John Hoeven,1
4210,John R. Thune,James W. Demint,1
4213,John R. Thune,Charles Ernest Grassley,1
4216,John R. Thune,Jeff Sessions,1
4217,John R. Thune,Daniel Ray Coats,1
4218,John R. Thune,Richard Craig Shelby,1
4219,John R. Thune,Bob Corker,1
4222,John R. Thune,Kelly Ayotte,1
4225,John R. Thune,Mark Steven Kirk,1
4226,John R. Thune,Johnny Isakson,1
4227,John R. Thune,Pat Roberts,1
4228,John R. Thune,Pat Toomey,1
4231,John R. Thune,Saxby Chambliss,1
4234,John R. Thune,Richard Green Lugar,1
4236,John R. Thune,Mike Lee,1
4237,John R. Thune,Ron Johnson,1
4238,John R. Thune,Dean Heller,1
4240,John R. Thune,Thad Cochran,1
4241,John R. Thune,James E. Risch,1
4244,Richard Blumenthal,Jeanne Shaheen,1
4245,Richard Blumenthal,Ron Wyden,1
4246,Richard Blumenthal,Charles E. Schumer,1
4248,Richard Blumenthal,Thomas Richard Harkin,1
4253,Richard Blumenthal,Patrick Joseph Leahy,1
4256,Richard Blumenthal,Frank R. Lautenberg,1
4258,Richard Blumenthal,Bernard Sanders,1
4261,Richard Blumenthal,Herbert H. Kohl,1
4263,Richard Blumenthal,Richard J. Durbin,1
4270,Richard Blumenthal,Benjamin L. Cardin,1
4273,Richard Blumenthal,Joseph I. Lieberman,1
4277,Richard Blumenthal,Robert Menendez,1
4280,Richard Blumenthal,Deborah Ann Stabenow,1
4281,Richard Blumenthal,Kirsten E. Gillibrand,1
4286,Richard Blumenthal,John F. Reed,1
4288,Richard Blumenthal,Sherrod Brown,1
4295,Richard Blumenthal,Barbara Boxer,1
4300,Richard Blumenthal,Christopher A. Coons,1
4307,Richard Blumenthal,Sheldon Whitehouse,1
4309,Richard Blumenthal,Amy Klobuchar,1
4310,Richard Blumenthal,Daniel Kohikina Akaka,1
4313,Richard Blumenthal,Michael F. Bennet,1
4322,Richard Blumenthal,Al Franken,1
4324,Richard Blumenthal,Barbara Ann Mikulski,1
4330,Richard Blumenthal,Jeff Merkley,1
4350,Rob Portman,John Boozman,1
4351,Rob Portman,Marco Rubio,1
4352,Rob Portman,Jim Inhofe,1
4361,Rob Portman,John Sidney Mccain,1
4363,Rob Portman,Tom Coburn,1
4365,Rob Portman,Michael B. Enzi,1
4366,Rob Portman,John Barrasso,1
4367,Rob Portman,John Cornyn,1
4369,Rob Portman,David Vitter,1
4372,Rob Portman,Kay Bailey Hutchison,1
4373,Rob Portman,Mike Johanns,1
